map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,50,PIBT_PLUS,1,22875,21726,924,924,85
brc202d.map,1,60,PIBT_PLUS,1,26207,25018,924,924,119
brc202d.map,1,70,PIBT_PLUS,1,30630,29359,924,924,125
brc202d.map,1,80,PIBT_PLUS,1,34386,33008,924,924,160
brc202d.map,1,970,PIBT,1,502915,405249,1059,1059,1362
brc202d.map,1,980,PIBT,1,508106,408606,1059,1059,1124
brc202d.map,1,990,PIBT,1,512497,411823,1059,1059,1073
brc202d.map,1,1000,PIBT,1,521608,415985,1059,1059,1178
brc202d.map,1,90,PIBT_PLUS,1,39550,37193,1017,1017,187
brc202d.map,1,100,PIBT_PLUS,1,45111,42493,1017,1017,129
brc202d.map,1,110,PIBT_PLUS,1,48700,46151,1017,1017,137
brc202d.map,1,120,PIBT_PLUS,1,55508,52203,1040,1040,146
brc202d.map,1,130,PIBT_PLUS,1,60331,56192,1040,1040,182
brc202d.map,1,140,PIBT_PLUS,1,63647,58653,1040,1040,223
brc202d.map,1,150,PIBT_PLUS,1,69750,63797,1040,1040,177
brc202d.map,1,160,PIBT_PLUS,1,76689,70432,1040,1040,181
brc202d.map,1,210,HCA,1,90392,88551,1040,1040,1409
brc202d.map,1,220,HCA,1,95361,93038,1040,1040,1427
brc202d.map,1,230,HCA,1,99405,97065,1040,1040,1687
brc202d.map,1,240,HCA,1,103927,101578,1040,1040,2386
brc202d.map,1,170,PIBT_PLUS,1,81569,75598,1040,1040,278
brc202d.map,1,180,PIBT_PLUS,1,84473,78267,1040,1040,202
brc202d.map,1,190,PIBT_PLUS,1,88668,80582,1040,1040,246
brc202d.map,1,200,PIBT_PLUS,1,93468,85080,1040,1040,227
brc202d.map,1,210,PIBT_PLUS,1,97440,88551,1040,1040,261
brc202d.map,1,220,PIBT_PLUS,1,103029,93038,1040,1040,251
brc202d.map,1,230,PIBT_PLUS,1,107706,97065,1040,1040,269
brc202d.map,1,240,PIBT_PLUS,1,113449,101578,1040,1040,277
brc202d.map,1,250,PIBT_PLUS,1,116445,104859,1040,1040,328
brc202d.map,1,260,PIBT_PLUS,1,120734,109586,1040,1040,301
brc202d.map,1,270,PIBT_PLUS,1,126017,113873,1040,1040,301
brc202d.map,1,280,PIBT_PLUS,1,132148,118785,1040,1040,384
brc202d.map,1,250,HCA,1,107220,104859,1040,1040,1738
brc202d.map,1,260,HCA,1,111993,109586,1040,1040,1791
brc202d.map,1,270,HCA,1,116675,113873,1040,1040,2819
brc202d.map,1,280,HCA,1,121620,118785,1040,1040,2082
brc202d.map,1,290,PIBT_PLUS,1,137965,123716,1040,1040,325
brc202d.map,1,300,PIBT_PLUS,1,142290,127055,1040,1040,329
brc202d.map,1,310,PIBT_PLUS,1,147430,130504,1040,1040,437
brc202d.map,1,320,PIBT_PLUS,1,152124,134984,1040,1040,414
brc202d.map,1,330,PIBT_PLUS,1,156515,139423,1040,1040,389
brc202d.map,1,340,PIBT_PLUS,1,161962,143034,1040,1040,455
brc202d.map,1,350,PIBT_PLUS,1,167322,148556,1040,1040,421
brc202d.map,1,360,PIBT_PLUS,1,172692,153714,1040,1040,481
brc202d.map,1,370,PIBT_PLUS,1,176206,156806,1040,1040,423
brc202d.map,1,380,PIBT_PLUS,1,181778,161275,1040,1040,418
brc202d.map,1,390,PIBT_PLUS,1,186941,164808,1040,1040,574
brc202d.map,1,400,PIBT_PLUS,1,193176,170938,1040,1040,677
brc202d.map,1,410,PIBT_PLUS,1,198593,175209,1059,1059,493
brc202d.map,1,420,PIBT_PLUS,1,205547,181348,1059,1059,518
brc202d.map,1,430,PIBT_PLUS,1,211194,185396,1059,1059,505
brc202d.map,1,440,PIBT_PLUS,1,217325,189871,1059,1059,499
brc202d.map,1,290,HCA,1,126554,123716,1040,1040,2217
brc202d.map,1,300,HCA,1,129904,127055,1040,1040,2353
brc202d.map,1,310,HCA,1,134819,130504,1040,1040,2681
brc202d.map,1,320,HCA,1,139311,134984,1040,1040,2949
brc202d.map,1,450,PIBT_PLUS,1,222895,194027,1059,1059,696
brc202d.map,1,460,PIBT_PLUS,1,228468,198524,1059,1059,876
