map_name,seed,num_agents,solver,task_frequency,task_num,solved,service_time,makespan,comp_time
warehouse.map,85,30,TP,0.2,500,1,38.974,2528,176
warehouse.map,86,30,TP,0.2,500,1,39.61,2370,128
warehouse.map,87,30,TP,0.2,500,1,38.026,2590,123
warehouse.map,92,30,TP,0.2,500,1,39.272,2765,95
warehouse.map,93,30,TP,0.2,500,1,39.064,2326,133
warehouse.map,94,30,TP,0.2,500,1,38.42,2485,159
warehouse.map,95,30,TP,0.2,500,1,39.554,2609,135
warehouse.map,4,40,TP,0.2,500,1,38.088,2566,77
warehouse.map,5,40,TP,0.2,500,1,39.308,2710,138
warehouse.map,6,40,TP,0.2,500,1,37.988,2760,100
warehouse.map,7,40,TP,0.2,500,1,39.284,2611,132
warehouse.map,0,40,TP,0.2,500,1,39.502,2513,154
warehouse.map,1,40,TP,0.2,500,1,39.042,2547,138
warehouse.map,2,40,TP,0.2,500,1,38.18,2542,146
warehouse.map,3,40,TP,0.2,500,1,39.236,2638,79
warehouse.map,88,30,TP,0.2,500,1,39.584,2344,190
warehouse.map,89,30,TP,0.2,500,1,38.984,2572,74
warehouse.map,90,30,TP,0.2,500,1,39.126,2694,109
warehouse.map,91,30,TP,0.2,500,1,40.422,2566,130
warehouse.map,20,40,TP,0.2,500,1,37.864,2410,96
warehouse.map,21,40,TP,0.2,500,1,38.96,2816,113
warehouse.map,22,40,TP,0.2,500,1,38.092,2452,100
warehouse.map,23,40,TP,0.2,500,1,38.112,2419,142
warehouse.map,96,30,TP,0.2,500,1,39.588,2656,139
warehouse.map,97,30,TP,0.2,500,1,39.354,2766,98
warehouse.map,98,30,TP,0.2,500,1,38.28,2518,142
warehouse.map,99,30,TP,0.2,500,1,39.04,2449,158
warehouse.map,8,40,TP,0.2,500,1,39.554,2476,133
warehouse.map,9,40,TP,0.2,500,1,38.688,2514,140
warehouse.map,10,40,TP,0.2,500,1,39.2,2564,92
warehouse.map,11,40,TP,0.2,500,1,38.686,2720,92
warehouse.map,44,40,TP,0.2,500,1,39.55,2498,120
warehouse.map,45,40,TP,0.2,500,1,39.236,2487,92
warehouse.map,46,40,TP,0.2,500,1,39.964,2626,80
warehouse.map,47,40,TP,0.2,500,1,39.15,2783,111
warehouse.map,12,40,TP,0.2,500,1,39.746,2512,114
warehouse.map,13,40,TP,0.2,500,1,38.79,2465,137
warehouse.map,14,40,TP,0.2,500,1,40.372,2581,156
warehouse.map,15,40,TP,0.2,500,1,40.092,2641,161
warehouse.map,32,40,TP,0.2,500,1,39.704,2600,147
warehouse.map,33,40,TP,0.2,500,1,38.988,2502,130
warehouse.map,34,40,TP,0.2,500,1,39.97,2437,127
warehouse.map,35,40,TP,0.2,500,1,38.13,2579,118
warehouse.map,36,40,TP,0.2,500,1,38.77,2569,100
warehouse.map,37,40,TP,0.2,500,1,37.948,2467,155
warehouse.map,38,40,TP,0.2,500,1,38.704,2676,124
warehouse.map,39,40,TP,0.2,500,1,38.122,2528,121
warehouse.map,16,40,TP,0.2,500,1,38.534,2417,107
warehouse.map,17,40,TP,0.2,500,1,39.374,2543,97
warehouse.map,18,40,TP,0.2,500,1,39.152,2571,178
warehouse.map,19,40,TP,0.2,500,1,37.86,2648,100
warehouse.map,40,40,TP,0.2,500,1,39.19,2563,104
warehouse.map,41,40,TP,0.2,500,1,37.998,2530,75
warehouse.map,42,40,TP,0.2,500,1,39.438,2506,129
warehouse.map,43,40,TP,0.2,500,1,39.826,2535,194
warehouse.map,24,40,TP,0.2,500,1,39.12,2684,121
warehouse.map,25,40,TP,0.2,500,1,38.398,2690,106
warehouse.map,26,40,TP,0.2,500,1,39.066,2577,130
warehouse.map,27,40,TP,0.2,500,1,40.118,2600,150
warehouse.map,28,40,TP,0.2,500,1,39.628,2542,114
warehouse.map,29,40,TP,0.2,500,1,38.884,2580,118
warehouse.map,30,40,TP,0.2,500,1,38.99,2438,123
warehouse.map,31,40,TP,0.2,500,1,39.204,2592,116
warehouse.map,48,40,TP,0.2,500,1,39.032,2633,109
warehouse.map,49,40,TP,0.2,500,1,39.532,2477,109
warehouse.map,50,40,TP,0.2,500,1,37.464,2558,81
warehouse.map,51,40,TP,0.2,500,1,39.748,2399,112
warehouse.map,52,40,TP,0.2,500,1,39.09,2895,103
warehouse.map,53,40,TP,0.2,500,1,37.874,2453,108
warehouse.map,54,40,TP,0.2,500,1,38.826,2475,129
warehouse.map,55,40,TP,0.2,500,1,40.192,2502,131
warehouse.map,56,40,TP,0.2,500,1,38.344,2508,114
warehouse.map,57,40,TP,0.2,500,1,37.92,2547,99
warehouse.map,58,40,TP,0.2,500,1,37.81,2666,105
warehouse.map,59,40,TP,0.2,500,1,38.994,2556,94
warehouse.map,60,40,TP,0.2,500,1,38.922,2666,151
warehouse.map,61,40,TP,0.2,500,1,40.054,2590,257
warehouse.map,62,40,TP,0.2,500,1,38.782,2668,140
warehouse.map,63,40,TP,0.2,500,1,38.998,2666,125
warehouse.map,68,40,TP,0.2,500,1,38.034,2685,112
warehouse.map,69,40,TP,0.2,500,1,40.138,2483,123
warehouse.map,70,40,TP,0.2,500,1,39.21,2508,158
warehouse.map,71,40,TP,0.2,500,1,38.992,2608,100
warehouse.map,72,40,TP,0.2,500,1,39.022,2688,129
warehouse.map,73,40,TP,0.2,500,1,39.878,2479,161
warehouse.map,74,40,TP,0.2,500,1,39.854,2592,133
warehouse.map,75,40,TP,0.2,500,1,38.95,2464,102
warehouse.map,64,40,TP,0.2,500,1,38.83,2450,84
warehouse.map,65,40,TP,0.2,500,1,39.57,2415,164
warehouse.map,66,40,TP,0.2,500,1,39.314,2555,148
warehouse.map,67,40,TP,0.2,500,1,38.62,2548,133
warehouse.map,80,40,TP,0.2,500,1,39.364,2644,152
warehouse.map,81,40,TP,0.2,500,1,38.292,2441,101
warehouse.map,82,40,TP,0.2,500,1,39.142,2692,101
warehouse.map,83,40,TP,0.2,500,1,39.78,2507,156
warehouse.map,76,40,TP,0.2,500,1,39.618,2397,185
warehouse.map,77,40,TP,0.2,500,1,40.128,2529,123
warehouse.map,78,40,TP,0.2,500,1,39.022,2632,90
warehouse.map,79,40,TP,0.2,500,1,39.712,2540,108
warehouse.map,84,40,TP,0.2,500,1,39.174,2482,124
warehouse.map,85,40,TP,0.2,500,1,37.924,2529,108
warehouse.map,86,40,TP,0.2,500,1,39.854,2373,150
warehouse.map,87,40,TP,0.2,500,1,37.688,2588,99
warehouse.map,88,40,TP,0.2,500,1,40.806,2358,216
warehouse.map,89,40,TP,0.2,500,1,39.73,2574,70
warehouse.map,90,40,TP,0.2,500,1,37.94,2696,114
warehouse.map,91,40,TP,0.2,500,1,39.362,2566,98
warehouse.map,92,40,TP,0.2,500,1,39.996,2770,96
warehouse.map,93,40,TP,0.2,500,1,39.204,2315,115
warehouse.map,94,40,TP,0.2,500,1,38.706,2481,123
warehouse.map,95,40,TP,0.2,500,1,40.366,2608,185
warehouse.map,96,40,TP,0.2,500,1,39.57,2655,137
warehouse.map,97,40,TP,0.2,500,1,39.434,2761,104
warehouse.map,98,40,TP,0.2,500,1,38.466,2498,102
warehouse.map,99,40,TP,0.2,500,1,38.504,2454,134
warehouse.map,0,50,TP,0.2,500,1,39.57,2527,118
warehouse.map,1,50,TP,0.2,500,1,39.154,2547,89
warehouse.map,2,50,TP,0.2,500,1,38.618,2535,139
warehouse.map,3,50,TP,0.2,500,1,38.568,2641,78
warehouse.map,4,50,TP,0.2,500,1,38.99,2563,148
warehouse.map,5,50,TP,0.2,500,1,39.256,2710,166
warehouse.map,6,50,TP,0.2,500,1,39.676,2774,143
warehouse.map,7,50,TP,0.2,500,1,38.962,2617,128
warehouse.map,24,50,TP,0.2,500,1,39.796,2688,136
warehouse.map,25,50,TP,0.2,500,1,38.59,2694,121
warehouse.map,26,50,TP,0.2,500,1,39.146,2566,126
warehouse.map,27,50,TP,0.2,500,1,40.084,2593,144
warehouse.map,12,50,TP,0.2,500,1,40.166,2504,120
warehouse.map,13,50,TP,0.2,500,1,40.418,2471,175
warehouse.map,14,50,TP,0.2,500,1,40.594,2597,128
warehouse.map,15,50,TP,0.2,500,1,40.58,2648,160
warehouse.map,28,50,TP,0.2,500,1,39.494,2546,156
warehouse.map,29,50,TP,0.2,500,1,38.644,2581,85
warehouse.map,30,50,TP,0.2,500,1,38.66,2436,114
warehouse.map,31,50,TP,0.2,500,1,39.042,2590,123
warehouse.map,32,50,TP,0.2,500,1,40.18,2600,130
warehouse.map,33,50,TP,0.2,500,1,39.804,2504,111
warehouse.map,34,50,TP,0.2,500,1,39.664,2439,119
warehouse.map,35,50,TP,0.2,500,1,38.254,2585,114
warehouse.map,8,50,TP,0.2,500,1,39.438,2494,134
warehouse.map,9,50,TP,0.2,500,1,38.65,2508,118
warehouse.map,10,50,TP,0.2,500,1,39.482,2560,120
warehouse.map,11,50,TP,0.2,500,1,39.378,2727,143
warehouse.map,16,50,TP,0.2,500,1,39.562,2415,186
warehouse.map,17,50,TP,0.2,500,1,40.072,2543,131
warehouse.map,18,50,TP,0.2,500,1,38.694,2572,138
warehouse.map,19,50,TP,0.2,500,1,37.74,2648,122
warehouse.map,20,50,TP,0.2,500,1,38.14,2409,106
warehouse.map,21,50,TP,0.2,500,1,39.13,2809,139
warehouse.map,22,50,TP,0.2,500,1,38.994,2439,114
warehouse.map,23,50,TP,0.2,500,1,38.166,2416,113
warehouse.map,40,50,TP,0.2,500,1,38.878,2586,77
warehouse.map,41,50,TP,0.2,500,1,38.124,2548,76
warehouse.map,42,50,TP,0.2,500,1,39.514,2507,97
warehouse.map,43,50,TP,0.2,500,1,39.064,2529,151
warehouse.map,48,50,TP,0.2,500,1,39.494,2638,111
warehouse.map,49,50,TP,0.2,500,1,39.56,2479,137
warehouse.map,50,50,TP,0.2,500,1,38.558,2575,94
warehouse.map,51,50,TP,0.2,500,1,40.352,2392,116
warehouse.map,44,50,TP,0.2,500,1,39.72,2497,170
warehouse.map,45,50,TP,0.2,500,1,39.68,2505,131
warehouse.map,46,50,TP,0.2,500,1,39.228,2617,66
warehouse.map,47,50,TP,0.2,500,1,39.132,2783,122
warehouse.map,36,50,TP,0.2,500,1,38.174,2586,115
warehouse.map,37,50,TP,0.2,500,1,38.968,2447,129
warehouse.map,38,50,TP,0.2,500,1,40.264,2674,156
warehouse.map,39,50,TP,0.2,500,1,39.34,2522,155
warehouse.map,52,50,TP,0.2,500,1,38.6,2894,90
warehouse.map,53,50,TP,0.2,500,1,38.416,2472,103
warehouse.map,54,50,TP,0.2,500,1,39.034,2486,98
warehouse.map,55,50,TP,0.2,500,1,40.222,2510,132
warehouse.map,56,50,TP,0.2,500,1,38.23,2508,84
warehouse.map,57,50,TP,0.2,500,1,37.902,2550,112
warehouse.map,58,50,TP,0.2,500,1,38.424,2670,114
warehouse.map,59,50,TP,0.2,500,1,38.856,2555,89
warehouse.map,60,50,TP,0.2,500,1,39.06,2666,131
warehouse.map,61,50,TP,0.2,500,1,39.228,2570,209
warehouse.map,62,50,TP,0.2,500,1,38.298,2664,108
warehouse.map,63,50,TP,0.2,500,1,39.206,2653,112
warehouse.map,68,50,TP,0.2,500,1,38.744,2701,129
warehouse.map,69,50,TP,0.2,500,1,39.678,2481,117
warehouse.map,70,50,TP,0.2,500,1,38.4,2503,126
warehouse.map,71,50,TP,0.2,500,1,39.366,2615,139
warehouse.map,64,50,TP,0.2,500,1,39.258,2439,92
warehouse.map,65,50,TP,0.2,500,1,39.57,2413,126
warehouse.map,66,50,TP,0.2,500,1,39.552,2565,138
warehouse.map,67,50,TP,0.2,500,1,38.54,2522,158
warehouse.map,76,50,TP,0.2,500,1,40.756,2395,232
warehouse.map,77,50,TP,0.2,500,1,40.15,2531,113
warehouse.map,78,50,TP,0.2,500,1,39.888,2635,122
warehouse.map,79,50,TP,0.2,500,1,38.976,2520,125
warehouse.map,72,50,TP,0.2,500,1,39.472,2688,159
warehouse.map,73,50,TP,0.2,500,1,39.934,2478,178
warehouse.map,74,50,TP,0.2,500,1,39.756,2599,123
warehouse.map,75,50,TP,0.2,500,1,39.792,2475,134
warehouse.map,24,10,TP,0.5,500,1,135.386,1244,43
warehouse.map,25,10,TP,0.5,500,1,135.412,1248,42
warehouse.map,26,10,TP,0.5,500,1,143.552,1246,40
warehouse.map,27,10,TP,0.5,500,1,137.844,1249,64
warehouse.map,16,10,TP,0.5,500,1,109.828,1224,48
warehouse.map,17,10,TP,0.5,500,1,124.624,1289,50
warehouse.map,18,10,TP,0.5,500,1,100.704,1219,47
warehouse.map,19,10,TP,0.5,500,1,117.144,1206,42
warehouse.map,0,10,TP,0.5,500,1,143.416,1231,46
warehouse.map,1,10,TP,0.5,500,1,116.788,1289,56
warehouse.map,2,10,TP,0.5,500,1,151.198,1248,77
warehouse.map,3,10,TP,0.5,500,1,130.644,1265,44
warehouse.map,20,10,TP,0.5,500,1,142.368,1309,43
warehouse.map,21,10,TP,0.5,500,1,137.286,1214,69
warehouse.map,22,10,TP,0.5,500,1,125.552,1299,47
warehouse.map,23,10,TP,0.5,500,1,150.98,1273,69
warehouse.map,28,10,TP,0.5,500,1,116.584,1168,31
warehouse.map,29,10,TP,0.5,500,1,103.304,1241,44
warehouse.map,30,10,TP,0.5,500,1,153.488,1272,54
warehouse.map,31,10,TP,0.5,500,1,138.566,1233,53
warehouse.map,8,10,TP,0.5,500,1,118.61,1244,37
warehouse.map,9,10,TP,0.5,500,1,147.644,1257,38
warehouse.map,10,10,TP,0.5,500,1,151.888,1279,66
warehouse.map,11,10,TP,0.5,500,1,132.424,1249,84
warehouse.map,12,10,TP,0.5,500,1,141.812,1296,59
warehouse.map,13,10,TP,0.5,500,1,143.616,1284,98
warehouse.map,14,10,TP,0.5,500,1,142.854,1264,103
warehouse.map,15,10,TP,0.5,500,1,109.462,1243,37
warehouse.map,84,50,TP,0.2,500,1,38.43,2471,105
warehouse.map,85,50,TP,0.2,500,1,38.826,2528,118
warehouse.map,86,50,TP,0.2,500,1,39.88,2389,144
warehouse.map,87,50,TP,0.2,500,1,38.49,2588,105
warehouse.map,4,10,TP,0.5,500,1,125.176,1230,41
warehouse.map,5,10,TP,0.5,500,1,126.218,1277,95
warehouse.map,6,10,TP,0.5,500,1,134.354,1294,38
warehouse.map,7,10,TP,0.5,500,1,159.768,1289,68
warehouse.map,80,50,TP,0.2,500,1,38.954,2650,149
warehouse.map,81,50,TP,0.2,500,1,38.744,2457,139
warehouse.map,82,50,TP,0.2,500,1,39.836,2688,158
warehouse.map,83,50,TP,0.2,500,1,40.016,2516,121
warehouse.map,96,50,TP,0.2,500,1,40.052,2657,123
warehouse.map,97,50,TP,0.2,500,1,39.352,2757,116
warehouse.map,98,50,TP,0.2,500,1,37.952,2512,123
warehouse.map,99,50,TP,0.2,500,1,39.14,2459,122
warehouse.map,36,10,TP,0.5,500,1,139.212,1246,64
warehouse.map,37,10,TP,0.5,500,1,156.578,1305,87
warehouse.map,38,10,TP,0.5,500,1,109.176,1276,72
warehouse.map,39,10,TP,0.5,500,1,130.126,1248,53
warehouse.map,88,50,TP,0.2,500,1,40.676,2358,223
warehouse.map,89,50,TP,0.2,500,1,39.598,2580,86
warehouse.map,90,50,TP,0.2,500,1,39.05,2695,118
warehouse.map,91,50,TP,0.2,500,1,40.724,2546,121
warehouse.map,44,10,TP,0.5,500,1,154.988,1244,46
warehouse.map,45,10,TP,0.5,500,1,124.846,1233,38
warehouse.map,46,10,TP,0.5,500,1,129.232,1269,68
warehouse.map,47,10,TP,0.5,500,1,118.69,1244,83
warehouse.map,32,10,TP,0.5,500,1,128.848,1251,109
warehouse.map,33,10,TP,0.5,500,1,121.336,1269,46
warehouse.map,34,10,TP,0.5,500,1,145.238,1445,47
warehouse.map,35,10,TP,0.5,500,1,110.612,1264,56
warehouse.map,40,10,TP,0.5,500,1,162.694,1269,75
warehouse.map,41,10,TP,0.5,500,1,116.606,1267,57
warehouse.map,42,10,TP,0.5,500,1,145.852,1298,125
warehouse.map,43,10,TP,0.5,500,1,110.326,1261,39
warehouse.map,92,50,TP,0.2,500,1,39.872,2765,110
warehouse.map,93,50,TP,0.2,500,1,39.33,2326,138
warehouse.map,94,50,TP,0.2,500,1,38.918,2474,138
warehouse.map,95,50,TP,0.2,500,1,39.938,2607,132
warehouse.map,48,10,TP,0.5,500,1,170.974,1330,95
warehouse.map,49,10,TP,0.5,500,1,137.714,1233,55
warehouse.map,50,10,TP,0.5,500,1,135.97,1257,44
warehouse.map,51,10,TP,0.5,500,1,156.04,1268,56
warehouse.map,52,10,TP,0.5,500,1,111.012,1292,60
warehouse.map,53,10,TP,0.5,500,1,132.086,1242,45
warehouse.map,54,10,TP,0.5,500,1,137.632,1251,50
warehouse.map,55,10,TP,0.5,500,1,134.502,1225,61
warehouse.map,64,10,TP,0.5,500,1,149.284,1243,81
warehouse.map,65,10,TP,0.5,500,1,138.164,1257,64
warehouse.map,66,10,TP,0.5,500,1,117.058,1228,65
warehouse.map,67,10,TP,0.5,500,1,139.772,1194,36
warehouse.map,56,10,TP,0.5,500,1,141.514,1290,55
warehouse.map,57,10,TP,0.5,500,1,138.186,1259,79
warehouse.map,58,10,TP,0.5,500,1,158.334,1309,72
warehouse.map,59,10,TP,0.5,500,1,103.838,1243,61
warehouse.map,60,10,TP,0.5,500,1,151.872,1293,72
warehouse.map,61,10,TP,0.5,500,1,133.614,1240,53
warehouse.map,62,10,TP,0.5,500,1,118.314,1229,55
warehouse.map,63,10,TP,0.5,500,1,94.294,1309,61
warehouse.map,68,10,TP,0.5,500,1,130.386,1289,75
warehouse.map,69,10,TP,0.5,500,1,138.734,1237,58
warehouse.map,70,10,TP,0.5,500,1,128.84,1249,62
warehouse.map,71,10,TP,0.5,500,1,121.056,1249,34
warehouse.map,72,10,TP,0.5,500,1,143.972,1264,77
warehouse.map,73,10,TP,0.5,500,1,145.586,1246,47
warehouse.map,74,10,TP,0.5,500,1,93.294,1271,72
warehouse.map,75,10,TP,0.5,500,1,121.648,1261,56
warehouse.map,76,10,TP,0.5,500,1,150.372,1309,64
warehouse.map,77,10,TP,0.5,500,1,145.85,1202,66
warehouse.map,78,10,TP,0.5,500,1,127.718,1261,65
warehouse.map,79,10,TP,0.5,500,1,136.95,1264,55
warehouse.map,96,10,TP,0.5,500,1,145.732,1273,51
warehouse.map,97,10,TP,0.5,500,1,121.81,1252,67
warehouse.map,98,10,TP,0.5,500,1,135.32,1222,43
warehouse.map,99,10,TP,0.5,500,1,119.646,1297,46
warehouse.map,84,10,TP,0.5,500,1,132.108,1253,57
warehouse.map,85,10,TP,0.5,500,1,134.106,1248,50
warehouse.map,86,10,TP,0.5,500,1,153.658,1301,66
warehouse.map,87,10,TP,0.5,500,1,119.54,1213,69
warehouse.map,80,10,TP,0.5,500,1,156.524,1325,102
warehouse.map,81,10,TP,0.5,500,1,125.888,1225,43
warehouse.map,82,10,TP,0.5,500,1,158.14,1250,77
warehouse.map,83,10,TP,0.5,500,1,127.304,1235,45
warehouse.map,92,10,TP,0.5,500,1,162.748,1309,83
warehouse.map,93,10,TP,0.5,500,1,134.424,1235,36
warehouse.map,94,10,TP,0.5,500,1,145.246,1258,80
warehouse.map,95,10,TP,0.5,500,1,131.824,1253,55
warehouse.map,88,10,TP,0.5,500,1,141.504,1237,47
warehouse.map,89,10,TP,0.5,500,1,142.388,1311,75
warehouse.map,90,10,TP,0.5,500,1,127.544,1256,60
warehouse.map,91,10,TP,0.5,500,1,131.806,1267,83
warehouse.map,12,20,TP,0.5,500,1,40.974,1037,177
warehouse.map,13,20,TP,0.5,500,1,41.508,1124,267
warehouse.map,14,20,TP,0.5,500,1,41.508,1055,172
warehouse.map,15,20,TP,0.5,500,1,41.884,1086,194
warehouse.map,40,20,TP,0.5,500,1,41.476,1024,179
warehouse.map,41,20,TP,0.5,500,1,40.334,1057,154
warehouse.map,42,20,TP,0.5,500,1,43.336,1074,217
warehouse.map,43,20,TP,0.5,500,1,40.41,1114,236
warehouse.map,4,20,TP,0.5,500,1,42.924,1070,218
warehouse.map,5,20,TP,0.5,500,1,42.554,1101,268
warehouse.map,6,20,TP,0.5,500,1,43.586,1095,267
warehouse.map,7,20,TP,0.5,500,1,41.384,1023,182
warehouse.map,20,20,TP,0.5,500,1,41.566,1094,212
warehouse.map,21,20,TP,0.5,500,1,41.272,1025,238
warehouse.map,22,20,TP,0.5,500,1,42.982,1108,237
warehouse.map,23,20,TP,0.5,500,1,41.696,1040,180
warehouse.map,28,20,TP,0.5,500,1,40.57,1025,182
warehouse.map,29,20,TP,0.5,500,1,41.688,1114,237
warehouse.map,30,20,TP,0.5,500,1,43.694,1110,267
warehouse.map,31,20,TP,0.5,500,1,41.49,1028,255
warehouse.map,32,20,TP,0.5,500,1,43.068,1034,293
warehouse.map,33,20,TP,0.5,500,1,41.402,1064,211
warehouse.map,34,20,TP,0.5,500,1,41.4,1055,146
warehouse.map,35,20,TP,0.5,500,1,42.472,1149,274
warehouse.map,0,20,TP,0.5,500,1,41.364,1058,197
warehouse.map,1,20,TP,0.5,500,1,41.95,1072,169
warehouse.map,2,20,TP,0.5,500,1,43.396,1024,285
warehouse.map,3,20,TP,0.5,500,1,44.494,1075,394
warehouse.map,16,20,TP,0.5,500,1,41.734,1053,288
warehouse.map,17,20,TP,0.5,500,1,42.866,1099,272
warehouse.map,18,20,TP,0.5,500,1,40.098,1082,179
warehouse.map,19,20,TP,0.5,500,1,42.142,1039,308
warehouse.map,24,20,TP,0.5,500,1,41.382,1081,319
warehouse.map,25,20,TP,0.5,500,1,42.946,1036,222
warehouse.map,26,20,TP,0.5,500,1,42.39,1062,272
warehouse.map,27,20,TP,0.5,500,1,42.968,1052,212
warehouse.map,36,20,TP,0.5,500,1,43.428,1102,319
warehouse.map,37,20,TP,0.5,500,1,43.242,1064,227
warehouse.map,38,20,TP,0.5,500,1,43.032,1111,292
warehouse.map,39,20,TP,0.5,500,1,41.33,1041,264
warehouse.map,44,20,TP,0.5,500,1,43.036,1051,226
warehouse.map,45,20,TP,0.5,500,1,40.414,1058,201
warehouse.map,46,20,TP,0.5,500,1,42.062,1081,158
warehouse.map,47,20,TP,0.5,500,1,42.348,1113,293
warehouse.map,8,20,TP,0.5,500,1,41.832,1066,268
warehouse.map,9,20,TP,0.5,500,1,44.448,1058,294
warehouse.map,10,20,TP,0.5,500,1,45.218,1059,333
warehouse.map,11,20,TP,0.5,500,1,43.426,1068,304
warehouse.map,48,20,TP,0.5,500,1,43.556,1027,268
warehouse.map,49,20,TP,0.5,500,1,41.626,1026,182
warehouse.map,50,20,TP,0.5,500,1,41.86,1056,252
warehouse.map,51,20,TP,0.5,500,1,43.598,1050,224
warehouse.map,52,20,TP,0.5,500,1,40.958,1088,191
warehouse.map,53,20,TP,0.5,500,1,41.966,1076,230
warehouse.map,54,20,TP,0.5,500,1,41.494,1047,216
warehouse.map,55,20,TP,0.5,500,1,39.274,1041,168
warehouse.map,56,20,TP,0.5,500,1,41.786,1052,182
warehouse.map,57,20,TP,0.5,500,1,42.162,1058,230
warehouse.map,58,20,TP,0.5,500,1,41.632,1061,207
warehouse.map,59,20,TP,0.5,500,1,40.682,1098,176
warehouse.map,68,20,TP,0.5,500,1,41.032,1103,266
warehouse.map,69,20,TP,0.5,500,1,42.442,1014,222
warehouse.map,70,20,TP,0.5,500,1,42.212,1065,258
warehouse.map,71,20,TP,0.5,500,1,41.416,1054,166
warehouse.map,64,20,TP,0.5,500,1,40.838,1043,155
warehouse.map,65,20,TP,0.5,500,1,44.578,1039,288
warehouse.map,66,20,TP,0.5,500,1,40.52,1043,227
warehouse.map,67,20,TP,0.5,500,1,44.066,1035,279
warehouse.map,60,20,TP,0.5,500,1,42.558,1066,344
warehouse.map,61,20,TP,0.5,500,1,41.29,1033,165
warehouse.map,62,20,TP,0.5,500,1,43.182,1138,370
warehouse.map,63,20,TP,0.5,500,1,41.824,1139,247
warehouse.map,92,20,TP,0.5,500,1,42.97,1063,245
warehouse.map,93,20,TP,0.5,500,1,41.03,1034,202
warehouse.map,94,20,TP,0.5,500,1,41.876,1069,221
warehouse.map,95,20,TP,0.5,500,1,42.598,1041,284
warehouse.map,76,20,TP,0.5,500,1,43.02,1064,405
warehouse.map,77,20,TP,0.5,500,1,41.64,995,169
warehouse.map,78,20,TP,0.5,500,1,42.118,1090,243
warehouse.map,79,20,TP,0.5,500,1,42.306,1068,219
warehouse.map,80,20,TP,0.5,500,1,43.328,1064,220
warehouse.map,81,20,TP,0.5,500,1,41.912,1089,173
warehouse.map,82,20,TP,0.5,500,1,44.51,1063,374
warehouse.map,83,20,TP,0.5,500,1,41.686,1032,181
warehouse.map,72,20,TP,0.5,500,1,44.126,1064,294
warehouse.map,73,20,TP,0.5,500,1,42.228,1039,280
warehouse.map,74,20,TP,0.5,500,1,42.448,1130,286
warehouse.map,75,20,TP,0.5,500,1,42.62,1105,214
warehouse.map,88,20,TP,0.5,500,1,41.356,1084,252
warehouse.map,89,20,TP,0.5,500,1,41.636,1097,218
warehouse.map,90,20,TP,0.5,500,1,41.618,1075,244
warehouse.map,91,20,TP,0.5,500,1,42.036,1041,247
warehouse.map,84,20,TP,0.5,500,1,42.52,1079,215
warehouse.map,85,20,TP,0.5,500,1,44.074,1107,342
warehouse.map,86,20,TP,0.5,500,1,42.216,1067,210
warehouse.map,87,20,TP,0.5,500,1,40.834,1054,296
warehouse.map,0,30,TP,0.5,500,1,41.708,1060,232
warehouse.map,1,30,TP,0.5,500,1,42.218,1074,189
warehouse.map,2,30,TP,0.5,500,1,43.37,1022,344
warehouse.map,3,30,TP,0.5,500,1,42.838,1073,240
warehouse.map,96,20,TP,0.5,500,1,43.246,1082,263
warehouse.map,97,20,TP,0.5,500,1,42.114,1071,343
warehouse.map,98,20,TP,0.5,500,1,41.492,1048,207
warehouse.map,99,20,TP,0.5,500,1,42.222,1112,240
warehouse.map,4,30,TP,0.5,500,1,42.422,1081,232
warehouse.map,5,30,TP,0.5,500,1,43.954,1093,388
warehouse.map,6,30,TP,0.5,500,1,43.038,1095,264
warehouse.map,7,30,TP,0.5,500,1,42.716,1038,209
warehouse.map,28,30,TP,0.5,500,1,40.47,1023,171
warehouse.map,29,30,TP,0.5,500,1,43.164,1128,345
warehouse.map,30,30,TP,0.5,500,1,41.796,1095,233
warehouse.map,31,30,TP,0.5,500,1,42.306,1013,289
warehouse.map,20,30,TP,0.5,500,1,42.21,1070,285
warehouse.map,21,30,TP,0.5,500,1,41.658,1022,224
warehouse.map,22,30,TP,0.5,500,1,42.802,1097,217
warehouse.map,23,30,TP,0.5,500,1,42.45,1049,402
warehouse.map,12,30,TP,0.5,500,1,41.834,1050,338
warehouse.map,13,30,TP,0.5,500,1,43.426,1132,356
warehouse.map,14,30,TP,0.5,500,1,41.298,1051,197
warehouse.map,15,30,TP,0.5,500,1,41.814,1081,218
warehouse.map,16,30,TP,0.5,500,1,42.546,1071,340
warehouse.map,17,30,TP,0.5,500,1,43.234,1090,309
warehouse.map,18,30,TP,0.5,500,1,40.474,1081,223
warehouse.map,19,30,TP,0.5,500,1,42.198,1045,275
warehouse.map,32,30,TP,0.5,500,1,42.862,1021,318
warehouse.map,33,30,TP,0.5,500,1,42.678,1118,284
warehouse.map,34,30,TP,0.5,500,1,41.774,1054,226
warehouse.map,35,30,TP,0.5,500,1,41.94,1153,341
warehouse.map,36,30,TP,0.5,500,1,42.474,1099,221
warehouse.map,37,30,TP,0.5,500,1,42.782,1074,261
warehouse.map,38,30,TP,0.5,500,1,42.622,1125,259
warehouse.map,39,30,TP,0.5,500,1,42.23,1047,313
warehouse.map,24,30,TP,0.5,500,1,40.886,1085,195
warehouse.map,25,30,TP,0.5,500,1,43.736,1044,278
warehouse.map,26,30,TP,0.5,500,1,41.958,1040,235
